name,company,city,address,latitude,longitude
Matu Assurance,MATU,"Casablanca, Morocco","Av. Abou Bakr el Kadiri, Casablanca, Morocco",33.5177681,-7.653808700000001
Matu Assurance,MATU,"Casablanca, Morocco","N°, RESIDENCE ILHAM, 58 Rue 64, Casablanca 20250, Morocco",33.5600946,-7.6907742
Matu Assurance,MATU,"Casablanca, Morocco","LOTISSEMENT ENNASR N° 3, Casablanca, Morocco",33.5875639,-7.524647400000001
Centre Rma Service,RMA,"Casablanca, Morocco","15 Rue Omar Slaoui، Dar-el-Beida 20670, Morocco",33.5883325,-7.6188292
"RMA, Headquarters, Casablanca.",RMA,"Casablanca, Morocco","Av. des FAR, Casablanca, Morocco",33.5970867,-7.611310199999999
Rma Capital,RMA,"Casablanca, Morocco","H9WP+RVG, Av. des FAR, Casablanca 20100, Morocco",33.5970624,-7.612809199999998
RMA Assurance,RMA,"Casablanca, Morocco","83, Av. de l'Arm?e Royale -, Casablanca 20000, Morocco",33.595981,-7.6119642
RMA Assurance,RMA,"Casablanca, Morocco","G9J2+XVP, Casablanca, Morocco",33.532471,-7.647796100000001
RMA INTEGRITE ASSURANCES,RMA,"Casablanca, Morocco","12 Résidence KOUTOUBIA Nassim, Casablanca 20190, Morocco",33.5247283,-7.659877299999999
RMA Assurance,RMA,"Casablanca, Morocco","91 Bd Moulay Hassan I, Casablanca 20100, Morocco",33.59455839999999,-7.6209303
RMA Assurance,RMA,"Casablanca, Morocco","83 Avenue des Forces Armées Royales, Casablanca 20250, Morocco",33.57310289999999,-7.5898116
Assurance RMA Maarif Al Hikma,RMA,"Casablanca, Morocco","32 Boulevard Bir Anzarane, Casablanca, Morocco",33.58081049999999,-7.637597199999999
RMA - MAROC ASSURANCES,RMA,"Casablanca, Morocco","Angle Bd. 2 Mars et Bd. Al Qods Rés. Al Majd, Imm. E, Casablanca 20450, Morocco",33.53922449999999,-7.600769100000001
RMA,RMA,"Casablanca, Morocco","153 Bd Moulay Idriss I, Casablanca 20250, Morocco",33.5722559,-7.618439900000001
RMA Watanya,RMA,"Casablanca, Morocco","GCP7+CCC, Casablanca 20500, Morocco",33.5360696,-7.586486899999998
RMA LA FRATERNITE,RMA,"Casablanca, Morocco","GCX6+FJ2 Rue Alkhalil, Rue 300 Hay Moulay Abdellah, Casablanca, Morocco",33.5486435,-7.588475199999998
الملكية المغربية للتأمين، تأمينات التعاون، الحي الحسني.,RMA,"Casablanca, Morocco","25, Bd Sidi Abderrahman, Hay El Hanaa, Casablanca 20100, Morocco",33.5763292,-7.6725273
RMA Assurance RASSURA,RMA,"Casablanca, Morocco","HFH5+6FM, Av. Lalla Asmaa, Casablanca 20250, Morocco",33.5780932,-7.541322800000001
Rma Wataniya (Bgd Essaouira,RMA,"Casablanca, Morocco","H9VM+99H, Rue du Prince Moulay Abdellah, Casablanca 20100, Morocco",33.5934265,-7.616512900000002
RMA Assurance,RMA,"Casablanca, Morocco","G9R5+P2F, Zénith, Casablanca, Morocco",33.541817,-7.642447000000001
الملكية المغربية للتأمين، تأمينات جيرس.,RMA,"Casablanca, Morocco","54, Bd De La Grande Ceinture (H.Mohammadi), n°1Bis Hay Taiba, 1er étage، Dar-el-Beida 20100, Morocco",33.5819805,-7.5612501
Assurances Riah,RMA,"Casablanca, Morocco","87 . Lotissement Iminwaday- H, Berrechid, Berrechid 20000, Morocco",33.554352,-7.591980999999998
Services Techniques D'Assurances Et De Gestion,RMA,"Casablanca, Morocco","22, Bd Moulay Youssef, 2°Ét., 21000 Quartier: Lusitania, Casabla, 22 Bd Moulay Youssef, Casablanca 20100, Morocco",33.5924459,-7.627580300000001
Agence Vecteur Assurances RMA,RMA,"Casablanca, Morocco","N°, LOTISSEMENT HABIBA, 210 Bd Laymoune, Casablanca 20260, Morocco",33.5405429,-7.6756141
RMA Assurance,RMA,"Casablanca, Morocco","HFJG+H55, Casablanca, Morocco",33.5813848,-7.524500499999999
Rma Watanya Projet Mpls (Standard),RMA,"Casablanca, Morocco","8 Avenue Achariate El Masjid, Oued Eddahab, Casablanca 20100, Morocco",33.5394284,-7.575508399999999
RMA olkom assurance,RMA,"Casablanca, Morocco","G8W9+RJR, Rdpt Chahdia, Casablanca 20240, Morocco",33.5471083,-7.6809749
Assurance RMA ABOUAB DAR BOUAZZA,RMA,"Casablanca, Morocco","H824+CHJ, Casablanca, Morocco",33.5510813,-7.693624600000001
Conseil Pro Assurance,RMA,"Casablanca, Morocco","Ecole Hay Essalam, Benslimane 20250, Morocco",33.5645458,-7.602056900000001
RMA ASSURANCE SEBKI,RMA,"Casablanca, Morocco","RES LAOUIJA, CENTRE, Bouskoura, Morocco",33.45301539999999,-7.6493916
assurance el oulfa rma el archi,RMA,"Casablanca, Morocco","239 Bd Oued Tensift, Casablanca 20220, Morocco",33.55419250000001,-7.6799493
Point Assur S.a.r.l.,RMA,"Casablanca, Morocco","Q. Gauthier, 37 Rue Moussa Ben Noussair, Casablanca 20100, Morocco",33.5895392,-7.629025399999998
Assurance Almaarifa RMA,RMA,"Casablanca, Morocco","Anassi 22 Nr 15 El Bernossi Casablanca،, Casablanca, Morocco",33.5897112,-7.496698400000001
RMA SALAMA CASA,RMA,"Casablanca, Morocco","JFGW+G95, Casablanca 20250, Morocco",33.6392001,-7.5234977
RMA,RMA,"Casablanca, Morocco","9F69+X6C, Nouaceur, Morocco",33.3624458,-7.531938300000002
التعاضدية الفلاحية والتعاضدية المركزية,MCMA,"Casablanca, Morocco","98 Bd Lahcen Ou Ider, Casablanca 20100, Morocco",33.5847277,-7.609426
التعاضدية الفلاحية و التعاضدية المركزية,MCMA,"Casablanca, Morocco","38 Rue Omar Slaoui، Dar-el-Beida 20250, Morocco",33.58640639999999,-7.621384499999999
Mamda Mcma Casa Abdelmoumen,MCMA,"Casablanca, Morocco","av des pléiades, Étage 2, Porte droite, Bd Abdelmoumen, Casablanca 20000, Morocco",33.5734164,-7.625726999999999
التعاضدية المركزية والتعاضدية الفلاحية، وكالة 2 مارس، مرس السلطان.,MCMA,"Casablanca, Morocco","H9FP+543, Av. 2 Mars, Casablanca 20250, Morocco",33.57287919999999,-7.614700399999999
MAMDA_MCMA : Mutuelle Agricole Marocaine D'Assurance,MCMA,"Casablanca, Morocco","Ang Boulevard Ba Hmad et Rue César Franck, Casablanca 20250, Morocco",33.5932068,-7.588489300000002
مامدا، وكالة سقراط، الدارالبيضاء المعاريف.,MCMA,"Casablanca, Morocco","1-3، Les résidences MASUREL, Rue Socrate, Dar-el-Beida 20380, Morocco",33.57561109999999,-7.6433311
MAMDA & MCMA BOURGOGNE,MCMA,"Casablanca, Morocco","Bd de Bourgogne, Casablanca 20250, Morocco",33.598148,-7.6440542
MCMA MAEM Belvédère,MCMA,"Casablanca, Morocco","Immeuble Yassine, 14 Rue de Sijilmassa, Casablanca 20000, Morocco",33.5947409,-7.593747
تأمينات مامدا,MCMA,"Casablanca, Morocco","lot N°7، ETG RDC، lot El khozama، Dar-el-Beida 20220, Morocco",33.5391362,-7.680982299999998
MAMDA MCMA MAEM Sbata,MCMA,"Casablanca, Morocco","Av Oued Eddahab, Casablanca 20000, Morocco",33.5394875,-7.575855799999999
Mamda Mcma Casa A,MCMA,"Casablanca, Morocco","80 bd de la resistance, Casablanca 20000, Morocco",33.5755696,-7.6434688
Mamda Mcma 2 Mars,MCMA,"Casablanca, Morocco","immeuble n120, rdc l, Av. 2 Mars, Casablanca 20502, Morocco",33.5739253,-7.614487200000002
التعاضدية الفلاحية والتعاضدية المركزية,MCMA,"Casablanca, Morocco","GH1 IMM3 C9, Av. Abou Bakr el Kadiri, Casablanca 20520, Morocco",33.527005,-7.649622
التعاضدية الفلاحية والتعاضدية المركزية، وكالة البرنوصي.,MCMA,"Casablanca, Morocco","110, amal 3 boulevard abi dar ghaffarie, Casablanca 20610, Morocco",33.606936,-7.517066000000002
Mamda Mcma Sidi Othmane,MCMA,"Casablanca, Morocco","240 boulevard bouziane propieté sanaa 71 rdc, Casablanca 20700, Morocco",33.56320499999999,-7.557483
MCMA MAMDA,MCMA,"Casablanca, Morocco","254, hay salama 3 20700, Av. Mohamed Bouziane, Casablanca 20670, Morocco",33.5631377,-7.557429200000002
MAMDA-MCMA,MCMA,"Casablanca, Morocco","Av. Mohammed VI, Rabat 10020, Morocco",33.9990298,-6.827199500000001
MAMDA-MCMA ERRAHMA,MCMA,"Casablanca, Morocco","G7PF+JQ3, Madinat Arrahma, Morocco",33.5364613,-7.7256856
Mamda Mcma Bouskoura,MCMA,"Casablanca, Morocco","rdc résidence jasmine gh 11 i5 m2 route, p3011, Casablanca 27182, Morocco",33.46637,-7.64587
Mamda-Mcma Anasi,MCMA,"Casablanca, Morocco","HGV2+VHJ, Bd Mohamed Zefzaf, Casablanca, Morocco",33.59462,-7.498600799999998
Mamda Mcma Errahma,MCMA,"Casablanca, Morocco","lot 145 fbt, Casablanca 20570, Morocco",33.53162,-7.728129999999998
MAMDA MCMA MAEM Mohammedia,MCMA,"Casablanca, Morocco","MJVC+M8C, P3313, Mohammédia, Morocco",33.69418009999999,-7.379247200000001
تأمينات مامدا,MCMA,"Casablanca, Morocco","Angle Boulevard Abdelmoumen, FFPX+2HQ, rue des pléiades, Casablanca, Morocco",33.4850853,-7.5010254
SAHAM Group,Saham,"Casablanca, Morocco","216 Bd Mohamed Zerktouni, Casablanca 20100, Morocco",33.587924,-7.632682400000001
Check auto saham,Saham,"Casablanca, Morocco","H9PC+C3F, Bd Mohamed Zerktouni, Casablanca 20250, Morocco",33.586059,-7.629825299999999
Sanlam - Bureau Direct Siège,Saham,"Casablanca, Morocco","216 Bd Mohamed Zerktouni, Casablanca 20000, Morocco",33.58799630000001,-7.6326898
Saham Digital Factory,Saham,"Casablanca, Morocco","117 Avenue Hassan II, et la, Rue d'Agadir, Casablanca 20250, Morocco",33.58735619999999,-7.6210346
Assurance Racine / Saham Assurance,Saham,"Casablanca, Morocco","Rue angle Rue Le Titien, Casablanca, Morocco",33.5759692,-7.636433199999999
Sanlam Assurance,Saham,"Casablanca, Morocco","Boulevard Emile Zola, Angle rue de Lille et rue Abdelwahab Ezzakak، H9RX+M6F, Dar-el-Beida 20000, Morocco",33.5916902,-7.601963599999999
Sanlam - Assurances Haddaouia,Saham,"Casablanca, Morocco","angle av 2 mars & panomarique, haddaouia 3, n°, 5 Rue 30، Casablanca 20000, Morocco",33.5531137,-7.6036978
Sanlam - Am Assurances,Saham,"Casablanca, Morocco","144 Boulevard de madrid (en face lycée med v, Casablanca 20000, Morocco",33.57872629999999,-7.614486500000001
Saham Holding,Saham,"Casablanca, Morocco","H8QJ+6R2, All. Des Erables, Casablanca, Morocco",33.5880052,-7.667988999999999
سانلام للتأمين,Saham,"Casablanca, Morocco","Lotissement de la CIVIM, Lot n° 131 QI, Casablanca, Morocco",33.5411814,-7.6435624
"SAHAM Assurance , Casa sud Sidi Maarouf",Saham,"Casablanca, Morocco","Boulevard 1209 Magasin, 270 Rte de Bouskoura, Casablanca 20000, Morocco",33.5114294,-7.656167499999999
Sanlam Assurance,Saham,"Casablanca, Morocco","Casablanca 20250, Morocco",33.59089730000001,-7.627345099999999
Assurances saham,Saham,"Casablanca, Morocco","G8CC+M7X, Casablanca, Morocco",33.5217494,-7.679258399999999
Agence Assurances Arrahma SAHAM,Saham,"Casablanca, Morocco","Boulevard taza , rue 89, numéro 112 Hay mly Abdellah, Casablanca, Morocco",33.54355220000001,-7.593907199999999
ASSURANCES ELBERNOUSSI SABIMA SAHAM,Saham,"Casablanca, Morocco","JF3J+755 Cte Police Ber, Casablanca 20250, Morocco",33.603134,-7.519509999999999
Sanlam - Solidaire Assurance,Saham,"Casablanca, Morocco","Sahat sraghna, 127, 129 Pl. Sraghna, Casablanca 20000, Morocco",33.5698485,-7.601330099999998
Sanlam - Assurance Al Ayamine,Saham,"Casablanca, Morocco","Sidi Moumen Jdid - Groupe 4 - Boulevard Nassiba Binte Kaab n° 52, Casablanca 20000, Morocco",33.589269,-7.618604900000001
Sanlam - Assurances Oudassur,Saham,"Casablanca, Morocco","Angle Boulevard Abdelmoumen et rue Bachir Laalaj 1er étage Appartement N°1, Casablanca 20000, Morocco",33.5718472,-7.626864299999998
GO ASSUR | SAHAM Assurance,Saham,"Casablanca, Morocco","prés de lydec Dar Touzani, 147 Av. Abdellah Senhaji, Casablanca, Morocco",33.55306640000001,-7.587387799999999
SAHAM CHÈQUE AUTO,Saham,"Casablanca, Morocco","HCXJ+Q55, Bd Moulay Ismaïl, Casablanca 20290, Morocco",33.5993967,-7.569519199999998
Wafa Assurance,Wafa assurance,"Casablanca, Morocco","1 Bd Abdelmoumen, Casablanca 20250, Morocco",33.5826224,-7.6235639
Wafa ASSURANCE OPTIMUM,Wafa assurance,"Casablanca, Morocco","127 Bd Moulay Youssef, Casablanca 20250, Morocco",33.5981381,-7.632278100000001
Wafa Assurances Andalouss,Wafa assurance,"Casablanca, Morocco","Rue Pierre Parent Quartier Fonciere, Casablanca, H9VR+QCR, Casablanca 20100, Morocco",33.59449549999999,-7.608976299999997
Assurance Mostafa el maani,Wafa assurance,"Casablanca, Morocco","35 Rue Al Woroud, Casablanca 20250, Morocco",33.584409,-7.6211812
Wafa Assurance,Wafa assurance,"Casablanca, Morocco","H9RF+364, Bd Moulay Youssef, Casablanca 20250, Morocco",33.5901464,-7.626917499999999
تأمين الوفاء، الاقتصادية للتأمين، المعاريف.,Wafa assurance,"Casablanca, Morocco","36 Boulevard Bir Anzarane, Casablanca, Morocco",33.58113029999999,-7.6379614
Wafa Assurance Assurance El Oualidi,Wafa assurance,"Casablanca, Morocco","166 bis Angle Bd Omar El Khayam et, Rue Al Oukhouane, Casablanca 20250, Morocco",33.5655286,-7.647336699999999
Wafa Assurance,Wafa assurance,"Casablanca, Morocco","H9PV+CRF, Bd de la Résistance, Casablanca 20250, Morocco",33.5860594,-7.605447700000003
Wafa Assurance,Wafa assurance,"Casablanca, Morocco","2 Bd Mohamed Zerktouni, Casablanca 20140, Morocco",33.5830796,-7.6165948
Wafa Assurance AL HAY AL HASSANI,Wafa assurance,"Casablanca, Morocco","Résidence Selma, Résidence Selma Oulfa، 102 Bd Oued Oum Rabia, Casablanca 20200, Morocco",33.5636515,-7.668231100000001
Wafa Assurance,Wafa assurance,"Casablanca, Morocco","185 Bd de Smara, Casablanca, Morocco",33.5396442,-7.593644899999997
تأمين الوفاء، تأمينات بنزيت، الحي الحسني.,Wafa assurance,"Casablanca, Morocco","H9C2+GHG, Bd Yacoub El Mansour, Casablanca, Morocco",33.5713157,-7.648560100000002
NOBLE ASSURANCE WAFA ASSURANCE,Wafa assurance,"Casablanca, Morocco","HC3F+99W, Casablanca, Morocco",33.5534831,-7.576561400000001
WAFA ASSURANCE ABDELKADER SAHRAOUI,Wafa assurance,"Casablanca, Morocco","74 Av. Abdelkader Essahraoui, Casablanca 20670, Morocco",33.5557661,-7.545416399999998
Wafa Assurance | تأمين الوفاء,Wafa assurance,"Casablanca, Morocco","Numéro 141 lot Moulat Thami Taha2 Quartier el Oulfa Hay Hassani Arrahma Sidi Maarouf Casa Anfa Laymoune Ain Diab, Casablanca 20220, Morocco",33.5529117,-7.689893099999998
Wafa Assurance - Bureau Direct Stendhal,Wafa assurance,"Casablanca, Morocco","Angle Bd.Stendhal, Res.Benber, Porte G, Rue Georges Sand, Casablanca 20390, Morocco",33.5768149,-7.6341933
تأمين الوفاء، تأمينات دار الحمراء، الحي الحسني.,Wafa assurance,"Casablanca, Morocco","rue 4 hay missimi, Casablanca 20250, Morocco",33.5701723,-7.671263199999998
Wafa IMA Assistance,Wafa assurance,"Casablanca, Morocco","No.2 Lotissement Mandarona Imm Casablanca Business Center, Casablanca 20270, Morocco",33.539472,-7.6435856
Assurances Derb Omar S.A.R.L.,Wafa assurance,"Casablanca, Morocco","Rue De Strasbourg Ang. Rue Moha Ou Hammou N?52 Derb Omar, Casablanca 20100, Morocco",33.59242479999999,-7.6116104
Bureau Direct LISSASFA WAFA ASSURANCES تأمين الوفاء وكالة ليساسفة,Wafa assurance,"Casablanca, Morocco","N° 216, 2eme etage , Bloc B, Lissasfa, Casablanca 20232, Morocco",33.5324184,-7.671252200000001
ASSURANCE GALLILEE,Wafa assurance,"Casablanca, Morocco","95 Rue Taha Hussein, Casablanca 20250, Morocco",33.59019289999999,-7.631074099999998
Assurances Boudad,Wafa assurance,"Casablanca, Morocco","1°Ét, 45 Bd d'Anfa, Casablanca 20100, Morocco",33.5943201,-7.628689399999999
ASSURANCES LA GARE,Wafa assurance,"Casablanca, Morocco","270 avenue al mahatta derb menjra, Casablanca 20250, Morocco",33.5751767,-7.5903643
WAKIL Assurances,Wafa assurance,"Casablanca, Morocco","HCM9+JFX, Casablanca 20320, Morocco",33.5841217,-7.581256900000001
ASSURANCES ATTASSAHOUL,Wafa assurance,"Casablanca, Morocco","H9X4+PQJ, Casablanca 20250, Morocco",33.5993264,-7.6431187
WAFA ASSURANCES,Wafa assurance,"Casablanca, Morocco","JG57+J77 AL AZHAR, Casablanca, Morocco",33.6090338,-7.4868283
Assurance Oulad Saleh Bouskoura,Wafa assurance,"Casablanca, Morocco","Lot Ennour N°113 ETG 1 Z.I Oulad Saleh Ennouacer, Casablanca 27182, Morocco",33.57308,-7.589776000000001
ASSURANCES ESSADRI,Wafa assurance,"Casablanca, Morocco","82 AVENUE DES FORCES AUXILIAIRES, Casablanca 20670, Morocco",33.5694804,-7.558045399999998
Assurances Safaa Mrani,Wafa assurance,"Casablanca, Morocco","Bd Victor Hugo, Casablanca 20100, Morocco",33.5787178,-7.609639100000001
Wafa assurance تأمينات الوفاء,Wafa assurance,"Casablanca, Morocco","22 Bd Oued Beht, Casablanca 20220, Morocco",33.5585828,-7.6779033
Assurances Ibn Sina,Wafa assurance,"Casablanca, Morocco","173, Bd Ibn Sina - Ex Avicenne, R?sid. El Baraka Gh16, Casablanca 20100, Morocco",33.586452,-7.648972
Wafa assurance,Wafa assurance,"Casablanca, Morocco","210 Bd Laymoune, Casablanca, Morocco",33.5406708,-7.675366099999999
Assurances El Fida (Fidassur),Wafa assurance,"Casablanca, Morocco","238 Bd El Fida, Casablanca 20000, Morocco",33.568156,-7.6042992
Wafa assurence تأمينات الوفاء,Wafa assurance,"Casablanca, Morocco","HC6M+4G4 Tribunal Adminstratif, Casablanca 20670, Morocco",33.56025059999999,-7.5661777
wafa assurance,Wafa assurance,"Casablanca, Morocco","JF4V+VVQ, Casablanca 20250, Morocco",33.607222,-7.505278
ASSURANCES NESMAOUI,Wafa assurance,"Casablanca, Morocco","Casablanca, Morocco",33.52579519999999,-7.6507681
Bureau Direct BOUSKOURA WAFA ASSURANCE تأمين الوفاء وكالة بوسكورة,Wafa assurance,"Casablanca, Morocco","F932+V2M, P3011, Bouskoura BOUSKOURA, Casablanca 20300, Morocco",33.4546515,-7.6499091
WAFA assurances,Wafa assurance,"Casablanca, Morocco","HC5V+6CV, Bd Commandant Driss Al Harti, Casablanca 20670, Morocco",33.5581158,-7.556439699999999
WAFA Assurance NADIASSUR,Wafa assurance,"Casablanca, Morocco","JG97+QGJ, Bd Allait Ibn Asaad, Casablanca 20250, Morocco",33.6194598,-7.4862298
تأمين الوفاء، تأمينات بالمريس، المعاريف.,Wafa assurance,"Casablanca, Morocco","H997+V9M، Rue Théodore de Banville، Dar-el-Beida, Morocco",33.5697192,-7.636566
Wafa assurance,Wafa assurance,"Casablanca, Morocco","JF3J+F4G, Bd Moulay Mohamed El Bouamrani, Casablanca 20250, Morocco",33.6036993,-7.519667999999999
Wafa assurance,Wafa assurance,"Casablanca, Morocco","Unnamed Road, HGMC+GG8, Casablanca, Morocco",33.5837941,-7.478660099999999
Yamna Assurances,Wafa assurance,"Casablanca, Morocco","26, Bd Brahim Roudani, 3?Et., Grand Casablanca, 20000, Casablanc, Casablanca 20100, Morocco",33.5768232,-7.6381237
Wafa Assurance Dar Bouazza,Wafa assurance,"Casablanca, Morocco","Lotissement Ansari, Tamaris 27223, Morocco",33.5220297,-7.815909200000001
AFA Assurances,Wafa assurance,"Casablanca, Morocco","38,RDC, Résidence Bensalem, 3 Rue de Barsac, Casablanca 20500, Morocco",33.5833425,-7.5975663
Palmarès Assurances,Wafa assurance,"Casablanca, Morocco","Angle Rue Bachir Laalej et Theodore Banville Resid. Rissala mag. 5، Dar-el-Beida, Morocco",33.5727414,-7.638747100000001
ASSURANCES BINE ELOUIDANE,Wafa assurance,"Casablanca, Morocco","315, 317 Bd Oued Oum Rabia, Casablanca 20220, Morocco",33.558572,-7.678040199999998
Wafa assurance,Wafa assurance,"Casablanca, Morocco","23 LOT WAFA 02 1ER ETAGE APPT B EN FACE DE LA CATHÉDRALE، Aïn Harrouda 28630, Morocco",33.638133,-7.449074
Assurance ELKODIA,Wafa assurance,"Casablanca, Morocco","120 Bd de la Grande Ceinture, Casablanca 20250, Morocco",33.5825525,-7.562222800000001
Wafa assurance (mon assureur),Wafa assurance,"Casablanca, Morocco","HC2J+HC5, Boulevard Al Joulane, Casablanca, Morocco",33.55139589999999,-7.568893599999999
CHIHAB ASSURANCES,Wafa assurance,"Casablanca, Morocco","BOUCHRA 11 IMMEUBLE C TRANCHE 1 NUMERO 19-03 AL AZHAR, Casablanca 20620, Morocco",33.5988321,-7.4887759
Benghazi Assurances,Wafa assurance,"Casablanca, Morocco","329 Résidence AL AMANE en face ENCG Casa، Dar-el-Beida 20350, Morocco",33.5936372,-7.532906700000001
African Reinsurance Brokers (ARB ASSURANCES),Wafa assurance,"Casablanca, Morocco","Boulevard Ghandi Ghandi Mall, Immeuble 7, Bureau n°3, 1er étage، Casablanca 20380, Morocco",33.5745468,-7.6504319
Assurances EL ANSARI Casablanca sarl,Wafa assurance,"Casablanca, Morocco","2 Bd Mohamed Zerktouni, Casablanca 20140, Morocco",33.5831096,-7.6166368
Wafa Assurance,Wafa assurance,"Casablanca, Morocco","7CF7+5FF, Berrechid, Morocco",33.2729309,-7.5863321
NADA Assurances,Wafa assurance,"Casablanca, Morocco","Bd El Qods, Casablanca, Morocco",33.53372,-7.612796999999998
ASSURANCE PREVASSUR,Wafa assurance,"Casablanca, Morocco","281 Bd Emile Zola, Casablanca 20250, Morocco",33.5953166,-7.594428999999999
Wafa Immobilier (Agence Casa Zerktouni),Wafa assurance,"Casablanca, Morocco","202 Boulevard Zerktouni Quartier Racine, Casablanca, Casablanca 20100, Morocco",33.5871029,-7.6314605
Assurances Ahmed Yassine,Wafa assurance,"Casablanca, Morocco","79 Bd Mouad Bnou Jabal, Casablanca 20250, Morocco",33.6103778,-7.5123048
AL WAKALA LITAAMINE,Wafa assurance,"Casablanca, Morocco","HFJ4+3H3, Casablanca 20250, Morocco",33.58012909999999,-7.543574500000001
أليانز المغرب، الدارالبيضاء.,ALLIANZ,"Rabat, Morocco","166 Bd Mohamed Zerktouni, Casablanca 20060, Morocco",33.5864346,-7.630316499999999
Assurances Porte D'anfa : Allianz Maroc,ALLIANZ,"Rabat, Morocco","41 Rue Mohamed Sediki, Casablanca 20250, Morocco",33.5931262,-7.634505099999999
Allianz Taawid Auto Siège,ALLIANZ,"Rabat, Morocco","168 Bd Mohamed Zerktouni, Casablanca 20060, Morocco",33.5862074,-7.630227199999998
Allianz,ALLIANZ,"Rabat, Morocco","31 Av. des FAR, Fès 20250, Morocco",33.5966579,-7.615322
California Insurance Agency - Allianz Morocco,ALLIANZ,"Rabat, Morocco","Bd El Qods, Casablanca, Morocco",33.5337605,-7.6122488
Bureau Direct Allianz Bourgogne,ALLIANZ,"Rabat, Morocco","125 Bd de Bourgogne, Casablanca 20250, Morocco",33.59739449999999,-7.645464199999998
Assurance Beaulieu ALLIANZ,ALLIANZ,"Rabat, Morocco","81, Boulevard Chefchaouni, à coté du marché vert & place tizi ousli, Casablanca 20250, Morocco",33.6069607,-7.538545699999998
allianz assurance,ALLIANZ,"Rabat, Morocco","HC43+G5H, Bd Panoramique, Casablanca, Morocco",33.5563012,-7.597000599999999
Assurance attajdid,ALLIANZ,"Rabat, Morocco","644 boulevard Oued debout, Casablanca 20200, Morocco",33.5512206,-7.6842194
ASSURANCES OULAD HADDOU / AGENT ALLIANZ,ALLIANZ,"Rabat, Morocco","137 LOTISSEMENT DANDOUNE, SIDI MAAROUF, Casablanca 20000, Morocco",33.5148407,-7.649052600000001
Allianz Taawid Auto Casablanca - Ain Sebaâ,ALLIANZ,"Rabat, Morocco","Route de Rabat (r.p. 1), Km 9,200, Casablanca 20250, Morocco",33.6034399,-7.5356122
Assurance allianz,ALLIANZ,"Rabat, Morocco","26 Bd Al Khalil, Casablanca, Morocco",33.54806389999999,-7.6010757
Arenassur Allianz,ALLIANZ,"Rabat, Morocco","Addamane 12, Av. de Dakhla, Casablanca, Morocco",33.5410371,-7.603702299999997
Asurance allianz,ALLIANZ,"Rabat, Morocco","382 Av. Reda Guedira, Casablanca, Morocco",33.5540002,-7.5758637
Nextcare Maroc,ALLIANZ,"Rabat, Morocco","1er étage, 28 Bd Al Massira Al Khadra, Casablanca 20100, Morocco",33.5869837,-7.636206199999998
DLOU ASSURANCES,ALLIANZ,"Rabat, Morocco","N 4 Bd Oued Draâ, Casablanca, Morocco",33.5567124,-7.6844245
BAB FES ASSURANCES (allianz maroc),ALLIANZ,"Rabat, Morocco","Ryad sofia Gh4 Imm 1 Rdc, Casablanca, Morocco",33.5226859,-7.679845699999998
Allianz,ALLIANZ,"Rabat, Morocco","Place Essalam Hay Essalam 2 GH 18. 2 résidence 5 N° 82, Casablanca, Morocco",33.5456752,-7.672936999999999
Allianz Casa Anfa Assurances,ALLIANZ,"Rabat, Morocco","113 bis Lotissement Habiba، Bd Haj Fateh, Dar-el-Beida 20016, Morocco",33.5486146,-7.684981200000001
Acmar,ALLIANZ,"Rabat, Morocco","104 Bd Abdellatif Ben Kaddour, Casablanca 20050, Morocco",33.5909124,-7.643880800000001
Assurances Le Chalet,ALLIANZ,"Rabat, Morocco","392 Bd Ibn Tachfine, Casablanca 20250, Morocco",33.58424580000001,-7.5726035
Assurances Oued Sebou,ALLIANZ,"Rabat, Morocco","185 Bd Oued Sebou, Casablanca, Morocco",33.55261170000001,-7.678639599999999
Assurances Amqor,ALLIANZ,"Rabat, Morocco","166 Av. Mehdi Ben Barka, Casablanca 20250, Morocco",33.6015195,-7.6427374
Lalla mariam Assurance Allianz,ALLIANZ,"Rabat, Morocco","HCF6+63W, Casablanca 20250, Morocco",33.57310289999999,-7.5898116
Allianz,ALLIANZ,"Rabat, Morocco","14 Avenue Moulay Rachid, Biougra, Morocco",33.5332852,-7.583423600000001
Assurance Allianz,ALLIANZ,"Rabat, Morocco","HC5V+6CV, Bd Commandant Driss Al Harti, Casablanca 20670, Morocco",33.5581158,-7.556439699999999
Assurance alianz rania,ALLIANZ,"Rabat, Morocco","G7H8+F4W, P3014, Arrahma, Morocco",33.5286168,-7.7349937
Allianz,ALLIANZ,"Rabat, Morocco","Lotissement Zine Essalam, Magasin N°31, Titt Mellilen, Morocco",33.55296499999999,-7.474701
assurance arbassur,ALLIANZ,"Rabat, Morocco","HC43+G5H, Bd Panoramique, Casablanca, Morocco",33.5563024,-7.5970014
Assurance Allianz Lalla mariam,ALLIANZ,"Rabat, Morocco","HC5V+6CV, Bd Commandant Driss Al Harti, Casablanca 20670, Morocco",33.5581158,-7.556439699999999
AKL ASSURANCES,ALLIANZ,"Rabat, Morocco","222 Bd Dakhla, Casablanca 20440, Morocco",33.5452262,-7.574566299999999
Allianz,ALLIANZ,"Rabat, Morocco","Garnaoui. Lotissement Essaâda, 114 Bd Mokhtar Ben Ahmed Al Guerraoui, Casablanca, Morocco",33.611426,-7.495052799999999
